length,dataset,rmse,mae
100,5,0.003233601152896881,0.0024760358035564424
100,10,0.0027387197595089676,0.002045283024199307
100,20,0.002809421392157674,0.0021307522896677256
100,50,0.002728911954909563,0.0018531897105276585
