8.790000000000000036e-01,8.712527058823522630e-01
5.440000000000000391e-01,5.046655026673837474e-01
9.120000000000000329e-01,8.926192127391554543e-01
6.720000000000000417e-01,5.762696277710364079e-01
8.870000000000000107e-01,8.188534611708355726e-01
8.389999999999999680e-01,8.757726960510767711e-01
8.549999999999999822e-01,7.992684948439852111e-01
8.719999999999999973e-01,8.923648101539083388e-01
6.939999999999999503e-01,6.782163003310758276e-01
7.820000000000000284e-01,7.761150745161269349e-01
7.830000000000000293e-01,8.235072154063547423e-01
9.370000000000000551e-01,9.538880634920628987e-01
9.599999999999999645e-01,8.525024636287517055e-01
8.790000000000000036e-01,8.236786585659412463e-01
7.900000000000000355e-01,8.236786585659412463e-01
6.720000000000000417e-01,7.363179691120498305e-01
9.030000000000000249e-01,8.512870501170162196e-01
9.120000000000000329e-01,8.731596131863257337e-01
8.629999999999999893e-01,8.409263438475457209e-01
5.869999999999999662e-01,7.217370316878721770e-01
8.870000000000000107e-01,8.760796350624896478e-01
9.330000000000000515e-01,9.374396349206347567e-01
8.309999999999999609e-01,8.518690386869093301e-01
9.030000000000000249e-01,9.030000000000011351e-01
8.870000000000000107e-01,8.960448398160134609e-01
9.439999999999999503e-01,8.663741539618504683e-01
8.870000000000000107e-01,8.124978633054504851e-01
7.660000000000000142e-01,7.555427523093609654e-01
7.600000000000000089e-01,7.780725451630563505e-01
3.519999999999999796e-01,3.034351453451687441e-01
9.519999999999999574e-01,9.260165711775605324e-01
7.520000000000000018e-01,8.523062669191655560e-01
7.439999999999999947e-01,7.433599999999997987e-01
5.400000000000000355e-01,5.512668118731657296e-01
4.440000000000000058e-01,4.420833333333329396e-01
6.290000000000000036e-01,5.891630329670320965e-01
9.330000000000000515e-01,8.325301672640904593e-01
9.250000000000000444e-01,9.129364949494949144e-01
8.319999999999999618e-01,7.254937333637294650e-01
5.400000000000000355e-01,8.225226878752402992e-01
8.339999999999999636e-01,8.411849986484741803e-01
7.740000000000000213e-01,8.188534611708355726e-01
8.499999999999999778e-01,9.047025626426813405e-01
6.129999999999999893e-01,6.030268253968250614e-01
9.489999999999999547e-01,8.823839999999993911e-01
9.290000000000000480e-01,8.780733203463200187e-01
9.370000000000000551e-01,8.523062669191655560e-01
5.000000000000000000e-01,4.388336631334963100e-01
6.049999999999999822e-01,5.928733968253963038e-01
7.419999999999999929e-01,7.627656623376618539e-01
6.480000000000000204e-01,6.473931944444454301e-01
8.239999999999999547e-01,8.239999999999991775e-01
6.209999999999999964e-01,5.932404725829723002e-01
1.000000000000000000e+00,8.070051538035453165e-01
9.759999999999999787e-01,8.430766975852012068e-01
8.469999999999999751e-01,8.490685878195491920e-01
8.790000000000000036e-01,8.960448398160134609e-01
9.759999999999999787e-01,9.504586320346313233e-01
9.679999999999999716e-01,9.680800000000023831e-01
7.399999999999999911e-01,7.468787505827505502e-01
6.099999999999999867e-01,6.285028295373831231e-01
5.869999999999999662e-01,7.052064198813137175e-01
8.960000000000000187e-01,8.960920068482864931e-01
9.250000000000000444e-01,9.230490476190486016e-01
6.860000000000000542e-01,7.095800424804947770e-01
7.259999999999999787e-01,7.261667301587295675e-01
1.439999999999999891e-01,1.474394867023346434e-01
7.820000000000000284e-01,7.896956699966704019e-01
7.279999999999999805e-01,6.911041418551530091e-01
9.110000000000000320e-01,9.012201904761911742e-01
7.500000000000000000e-01,7.042566386413294799e-01
9.120000000000000329e-01,8.520289353346944816e-01
8.870000000000000107e-01,8.353185252525250348e-01
5.000000000000000000e-01,6.339172096274595658e-01
5.759999999999999565e-01,5.692123328987309661e-01
9.010000000000000231e-01,7.795581427259282714e-01
8.459999999999999742e-01,8.476393333333338553e-01
9.130000000000000338e-01,8.165237847070165866e-01
9.489999999999999547e-01,9.398804880952372764e-01
4.159999999999999809e-01,4.225585902985901088e-01
6.610000000000000320e-01,6.499058095238102739e-01
4.959999999999999964e-01,5.049899999999993838e-01
7.319999999999999840e-01,8.630823125357828252e-01
3.519999999999999796e-01,4.126175384101006260e-01
8.800000000000000044e-01,8.719999999999999973e-01
8.870000000000000107e-01,8.825855354866115610e-01
6.610000000000000320e-01,6.580453333333341481e-01
8.309999999999999609e-01,8.626486666666663972e-01
8.659999999999999920e-01,8.525233277310932944e-01
4.759999999999999787e-01,4.787599999999993527e-01
7.870000000000000329e-01,8.646510097064318279e-01
8.559999999999999831e-01,8.376259383116879675e-01
8.339999999999999636e-01,8.704693835951076153e-01
5.889999999999999680e-01,6.038325797101435910e-01
3.059999999999999942e-01,2.975033333333326202e-01
9.519999999999999574e-01,8.895690003103239318e-01
7.119999999999999662e-01,8.459138882396307624e-01
6.049999999999999822e-01,5.663850000000000273e-01
7.900000000000000355e-01,7.802685909645908913e-01
5.480000000000000426e-01,6.561557761793337384e-01
1.000000000000000000e+00,9.991999999999999771e-01
7.740000000000000213e-01,7.773379234099236923e-01
8.820000000000000062e-01,9.217519999999994607e-01
9.050000000000000266e-01,9.094966661116663520e-01
7.910000000000000364e-01,8.104952795486597417e-01
8.719999999999999973e-01,8.754412045344125426e-01
7.429999999999999938e-01,7.303300000000000347e-01
6.929999999999999494e-01,6.861328132548994985e-01
8.189999999999999503e-01,8.351899999999993218e-01
9.190000000000000391e-01,9.321789945887453133e-01
2.320000000000000118e-01,2.795039972418176255e-01
8.820000000000000062e-01,8.871399999999993735e-01
8.719999999999999973e-01,8.577931484772394199e-01
8.229999999999999538e-01,8.869071914937624035e-01
6.939999999999999503e-01,6.930199999999990812e-01
2.740000000000000213e-01,3.362155455323343478e-01
1.539999999999999980e-01,1.863913556462611643e-01
8.389999999999999680e-01,8.333865387536606439e-01
3.360000000000000209e-01,3.349379642759375830e-01
9.090000000000000302e-01,8.104952795486597417e-01
8.709999999999999964e-01,8.124978633054504851e-01
8.419999999999999707e-01,8.041438418864897963e-01
9.030000000000000249e-01,8.988126269858538464e-01
8.579999999999999849e-01,8.554426751026753539e-01
8.459999999999999742e-01,7.350404950971467510e-01
5.160000000000000142e-01,4.388336631334963100e-01
9.110000000000000320e-01,8.985141546027543002e-01
9.090000000000000302e-01,8.846146347575292168e-01
7.429999999999999938e-01,8.104952795486597417e-01
5.400000000000000355e-01,5.595213621933621262e-01
5.969999999999999751e-01,5.895554603174609776e-01
8.139999999999999458e-01,8.663741539618504683e-01
3.469999999999999751e-01,3.343835286935289974e-01
7.660000000000000142e-01,7.636535873015870557e-01
7.319999999999999840e-01,8.272772169584555746e-01
4.879999999999999893e-01,8.165237847070165866e-01
9.120000000000000329e-01,9.288879356383058505e-01
9.599999999999999645e-01,9.590345406815400375e-01
8.950000000000000178e-01,8.923648101539083388e-01
2.740000000000000213e-01,3.251232060654558609e-01
8.389999999999999680e-01,8.593165481394489102e-01
8.399999999999999689e-01,8.529648485381265965e-01
9.519999999999999574e-01,9.178895299979563660e-01
8.930000000000000160e-01,9.086883369963362211e-01
2.899999999999999800e-01,3.106763118783281707e-01
8.389999999999999680e-01,8.471387537952245195e-01
5.889999999999999680e-01,5.515258187464643358e-01
6.450000000000000178e-01,6.253727856450396194e-01
8.469999999999999751e-01,8.663741539618504683e-01
9.679999999999999716e-01,8.503883192335276453e-01
6.610000000000000320e-01,8.225226878752402992e-01
6.530000000000000249e-01,5.932310855633461388e-01
8.790000000000000036e-01,8.663741539618504683e-01
9.759999999999999787e-01,9.753838889534961476e-01
7.920000000000000373e-01,7.952673071789329029e-01
8.890000000000000124e-01,8.889123846496639336e-01
8.339999999999999636e-01,8.501700000000000923e-01
3.870000000000000107e-01,3.478516672383841768e-01
7.119999999999999662e-01,8.179182289558453167e-01
8.469999999999999751e-01,8.657976956346064012e-01
8.499999999999999778e-01,8.484699999999992803e-01
5.729999999999999538e-01,6.159686188227183612e-01
8.070000000000000506e-01,8.058704013438757752e-01
8.419999999999999707e-01,7.841019999999987444e-01
8.709999999999999964e-01,8.737317245036486657e-01
7.419999999999999929e-01,7.004792690141542488e-01
8.549999999999999822e-01,8.934940476086665750e-01
4.520000000000000129e-01,4.123848717948724873e-01
8.549999999999999822e-01,8.391395974982717165e-01
9.330000000000000515e-01,9.465699999999986902e-01
8.960000000000000187e-01,8.637752737338280085e-01
4.189999999999999836e-01,4.552190476190475787e-01
8.389999999999999680e-01,8.318629247946549565e-01
7.399999999999999911e-01,8.857766994880629241e-01
9.759999999999999787e-01,8.926192127391554543e-01
9.679999999999999716e-01,9.704706666666679249e-01
6.760000000000000453e-01,8.355776563032988324e-01
8.629999999999999893e-01,8.634697700632696371e-01
8.790000000000000036e-01,8.836557853012709796e-01
6.610000000000000320e-01,6.561391111111111174e-01
8.579999999999999849e-01,8.183905277777779874e-01
9.130000000000000338e-01,9.128424175824156883e-01
8.790000000000000036e-01,8.695896693045517267e-01
8.870000000000000107e-01,8.584406051367331481e-01
9.759999999999999787e-01,9.145790129648487810e-01
8.459999999999999742e-01,9.182608798388228744e-01
6.290000000000000036e-01,6.818256666666668853e-01
3.699999999999999956e-01,3.658815238095236566e-01
7.439999999999999947e-01,8.325301672640904593e-01
8.060000000000000497e-01,8.577931484772394199e-01
9.040000000000000258e-01,9.043161778468573608e-01
8.389999999999999680e-01,8.008662782243838318e-01
8.850000000000000089e-01,8.544870065167331497e-01
8.389999999999999680e-01,8.316570833333329915e-01
9.519999999999999574e-01,9.431329670992611991e-01
8.219999999999999529e-01,8.745070851043835747e-01
1.140000000000000041e-01,5.704713966102975542e-01
8.960000000000000187e-01,8.906895752360537433e-01
8.469999999999999751e-01,8.409263438475457209e-01
8.189999999999999503e-01,8.379779999999992235e-01
7.309999999999999831e-01,9.023622258019760034e-01
9.040000000000000258e-01,9.144516942463645215e-01
8.309999999999999609e-01,8.745070851043835747e-01
8.950000000000000178e-01,9.251450542052138681e-01
1.539999999999999980e-01,2.012000000000001843e-01
5.440000000000000391e-01,5.046655026673837474e-01
5.200000000000000178e-01,5.357514919541653819e-01
5.560000000000000497e-01,5.666147042497490238e-01
6.480000000000000204e-01,7.568954515049435283e-01
8.930000000000000160e-01,8.593656190476192114e-01
8.389999999999999680e-01,8.517907252969838527e-01
6.480000000000000204e-01,7.433105132083623889e-01
3.439999999999999725e-01,3.387297779881403570e-01
4.030000000000000249e-01,4.004707082033894250e-01
9.030000000000000249e-01,9.046644644773124133e-01
7.469999999999999973e-01,8.440055171436108283e-01
8.579999999999999849e-01,8.499719999999995057e-01
7.099999999999999645e-01,8.459138882396307624e-01
9.679999999999999716e-01,8.926192127391554543e-01
8.319999999999999618e-01,8.164593333333336478e-01
8.950000000000000178e-01,9.102323920554438175e-01
8.229999999999999538e-01,8.823644532789597372e-01
9.330000000000000515e-01,9.294806911976913888e-01
8.729999999999999982e-01,8.326886612911174046e-01
5.560000000000000497e-01,5.546551746031740393e-01
8.379999999999999671e-01,8.235072154063547423e-01
6.860000000000000542e-01,6.677738941288446917e-01
2.020000000000000129e-01,3.074824297912164273e-01
7.119999999999999662e-01,7.780725451630563505e-01
8.309999999999999609e-01,7.897864396429311595e-01
7.309999999999999831e-01,8.165237847070165866e-01
8.870000000000000107e-01,8.780166109874746327e-01
2.320000000000000118e-01,2.218303319824384834e-01
9.190000000000000391e-01,8.960920068482864931e-01
9.599999999999999645e-01,8.225226878752402992e-01
9.200000000000000400e-01,9.144516942463645215e-01
7.119999999999999662e-01,7.116133333333349853e-01
9.429999999999999494e-01,8.416809234453289656e-01
9.190000000000000391e-01,9.089867701185581073e-01
9.350000000000000533e-01,9.410295089355099618e-01
8.549999999999999822e-01,8.480119789716737966e-01
9.010000000000000231e-01,8.417766058431753740e-01
8.870000000000000107e-01,8.518690386869093301e-01
6.209999999999999964e-01,6.158206588966588235e-01
8.469999999999999751e-01,8.662848196248194022e-01
3.119999999999999996e-01,4.126175384101006260e-01
2.979999999999999871e-01,2.702623120138321622e-01
8.790000000000000036e-01,8.929856933759238169e-01
6.939999999999999503e-01,6.833154456783064878e-01
9.110000000000000320e-01,9.174363463203466518e-01
9.759999999999999787e-01,9.759199999999992325e-01
6.850000000000000533e-01,8.124978633054504851e-01
5.560000000000000497e-01,5.688458215095901771e-01
5.200000000000000178e-01,5.274408383501605346e-01
8.159999999999999476e-01,9.104605000000013382e-01
8.790000000000000036e-01,8.929856933759238169e-01
7.319999999999999840e-01,8.540578025308023236e-01
6.939999999999999503e-01,6.712993851703851211e-01
1.019999999999999934e-01,1.552200716199521047e-01
9.919999999999999929e-01,9.687943492063488815e-01
8.389999999999999680e-01,8.404414603174604759e-01
9.210000000000000409e-01,9.001850649350643385e-01
4.759999999999999787e-01,3.991099439485248923e-01
8.389999999999999680e-01,8.366797099077394329e-01
7.720000000000000195e-01,8.165237847070165866e-01
1.849999999999999978e-01,2.101126666666671694e-01
9.120000000000000329e-01,8.736151758784608257e-01
8.709999999999999964e-01,8.526945099232621228e-01
9.120000000000000329e-01,8.512870501170162196e-01
4.480000000000000093e-01,3.750095565836579770e-01
9.429999999999999494e-01,9.144187712065070528e-01
8.429999999999999716e-01,8.765547302788918582e-01
7.510000000000000009e-01,8.730940566602604092e-01
1.019999999999999934e-01,7.350404950971467510e-01
6.049999999999999822e-01,5.983624675324668019e-01
1.849999999999999978e-01,1.837544484541960566e-01
8.389999999999999680e-01,8.507557777777775554e-01
5.709999999999999520e-01,5.964000000000008184e-01
9.110000000000000320e-01,8.985141546027543002e-01
9.599999999999999645e-01,9.421889511599509381e-01
8.389999999999999680e-01,7.959627575180779901e-01
8.469999999999999751e-01,8.485890438471770381e-01
8.870000000000000107e-01,8.863649478299479023e-01
9.370000000000000551e-01,9.538880634920628987e-01
1.000000000000000000e+00,8.459138882396307624e-01
5.899999999999999689e-01,6.030061892551887848e-01
7.429999999999999938e-01,7.382588888888887979e-01
9.210000000000000409e-01,9.092383333333333706e-01
8.790000000000000036e-01,8.940638876774178456e-01
9.250000000000000444e-01,8.616999626176996552e-01
5.000000000000000000e-01,5.096999999999993758e-01
7.389999999999999902e-01,7.393959999999998312e-01
8.020000000000000462e-01,7.795581427259282714e-01
9.759999999999999787e-01,8.124978633054504851e-01
9.030000000000000249e-01,8.657976956346064012e-01
8.870000000000000107e-01,8.270401160236867666e-01
8.709999999999999964e-01,8.763875267901326538e-01
7.950000000000000400e-01,8.066109682539682746e-01
8.950000000000000178e-01,8.868066666666670761e-01
8.629999999999999893e-01,8.124978633054504851e-01
9.759999999999999787e-01,8.686188492064392808e-01
5.969999999999999751e-01,5.928733968253963038e-01
6.290000000000000036e-01,5.622352670232363403e-01
1.539999999999999980e-01,1.971683333333331956e-01
8.419999999999999707e-01,8.584342199636186832e-01
9.030000000000000249e-01,8.817694638062282264e-01
9.350000000000000533e-01,8.225226878752402992e-01
7.099999999999999645e-01,8.686446164296869332e-01
8.389999999999999680e-01,8.176889559110152028e-01
8.309999999999999609e-01,8.544063008671358705e-01
7.950000000000000400e-01,8.325301672640904593e-01
6.049999999999999822e-01,5.848484969246441345e-01
9.010000000000000231e-01,9.048616349206352050e-01
1.539999999999999980e-01,8.165237847070165866e-01
3.870000000000000107e-01,3.881080539460539658e-01
1.600000000000000033e-01,3.970760006602542802e-01
2.660000000000000142e-01,3.090075873015872832e-01
9.370000000000000551e-01,8.582995274157008136e-01
8.790000000000000036e-01,8.876348691055702123e-01
4.349999999999999978e-01,4.476236904761906055e-01
9.519999999999999574e-01,8.915694072426445516e-01
8.629999999999999893e-01,8.659527285008907782e-01
9.190000000000000391e-01,8.960448398160134609e-01
3.360000000000000209e-01,3.568187067512474386e-01
5.899999999999999689e-01,5.848799999999997334e-01
7.720000000000000195e-01,7.338599999999996237e-01
8.229999999999999538e-01,8.322473484848492697e-01
8.229999999999999538e-01,8.276902499999998497e-01
9.120000000000000329e-01,9.060127615549231628e-01
8.709999999999999964e-01,7.914676268636452461e-01
3.310000000000000164e-01,4.126175384101006260e-01
9.050000000000000266e-01,8.918593333333333373e-01
7.339999999999999858e-01,7.643286002886000574e-01
8.469999999999999751e-01,8.320833597511290147e-01
7.189999999999999725e-01,7.236926122570236375e-01
8.709999999999999964e-01,8.683605268315249814e-01
6.770000000000000462e-01,8.425631998191108751e-01
7.580000000000000071e-01,8.271969487179486880e-01
8.719999999999999973e-01,8.225226878752402992e-01
5.480000000000000426e-01,4.994470033727069769e-01
9.110000000000000320e-01,8.686446164296869332e-01
7.419999999999999929e-01,7.893792941176469569e-01
9.679999999999999716e-01,8.384421286312465638e-01
5.729999999999999538e-01,5.773800683018486257e-01
7.179999999999999716e-01,6.963267368290564363e-01
7.600000000000000089e-01,7.114082879376312230e-01
8.870000000000000107e-01,8.922965233362915027e-01
9.050000000000000266e-01,9.112888369408372879e-01
8.790000000000000036e-01,8.702450008602612419e-01
5.240000000000000213e-01,5.478944444444453499e-01
9.799999999999999822e-01,9.441499999999998227e-01
9.280000000000000471e-01,8.611326293558001499e-01
5.560000000000000497e-01,5.614862273048590868e-01
2.979999999999999871e-01,3.239436350229712436e-01
8.000000000000000444e-01,6.911041418551530091e-01
2.959999999999999853e-01,3.139961165943083721e-01
8.419999999999999707e-01,8.421133333333331583e-01
8.709999999999999964e-01,8.806768600288603643e-01
7.239999999999999769e-01,8.857766994880629241e-01
8.629999999999999893e-01,8.745070851043835747e-01
8.709999999999999964e-01,8.593165481394489102e-01
2.979999999999999871e-01,2.859003322083781828e-01
9.030000000000000249e-01,9.067219614929564742e-01
4.550000000000000155e-01,4.625320000000007759e-01
5.889999999999999680e-01,5.889999999999990798e-01
8.950000000000000178e-01,8.844864294990720799e-01
7.119999999999999662e-01,8.270401160236867666e-01
9.200000000000000400e-01,8.960448398160134609e-01
4.189999999999999836e-01,4.126175384101006260e-01
8.559999999999999831e-01,8.617975623988889389e-01
9.210000000000000409e-01,9.099812729631483466e-01
8.870000000000000107e-01,9.040239486544827674e-01
9.330000000000000515e-01,9.399503333333331101e-01
9.679999999999999716e-01,9.433102597402596157e-01
8.219999999999999529e-01,8.156023736613662312e-01
2.899999999999999800e-01,3.111030575584978752e-01
7.820000000000000284e-01,7.583530406717464700e-01
8.940000000000000169e-01,8.878310952380953358e-01
3.709999999999999964e-01,3.081063378520698670e-01
8.719999999999999973e-01,8.836812900432901019e-01
8.389999999999999680e-01,7.959627575180779901e-01
6.800000000000000488e-01,6.861328132548994985e-01
9.120000000000000329e-01,9.136518530296227070e-01
7.910000000000000364e-01,8.411849986484741803e-01
5.240000000000000213e-01,5.010973333333332835e-01
8.549999999999999822e-01,8.430766975852012068e-01
5.400000000000000355e-01,6.561557761793337384e-01
8.870000000000000107e-01,8.915694072426445516e-01
6.019999999999999796e-01,6.045600000000006524e-01
8.060000000000000497e-01,8.066779069086484899e-01
9.190000000000000391e-01,8.934940476086665750e-01
7.950000000000000400e-01,8.919066854370295561e-01
8.729999999999999982e-01,8.931118004218003836e-01
8.729999999999999982e-01,8.584342199636186832e-01
8.699999999999999400e-02,7.821757142857138634e-02
9.040000000000000258e-01,8.702450008602612419e-01
8.219999999999999529e-01,8.459138882396307624e-01
7.990000000000000435e-01,8.417766058431753740e-01
6.850000000000000533e-01,7.363179691120498305e-01
9.759999999999999787e-01,9.769266666666659438e-01
1.600000000000000033e-01,1.652980555555556841e-01
8.790000000000000036e-01,8.796995144082829787e-01
8.790000000000000036e-01,8.850233360250863157e-01
9.679999999999999716e-01,8.686446164296869332e-01
7.419999999999999929e-01,7.412887569175679037e-01
7.580000000000000071e-01,7.393430708202411994e-01
7.740000000000000213e-01,7.650090555000553794e-01
3.439999999999999725e-01,3.417179707312117398e-01
7.510000000000000009e-01,7.556781166698371965e-01
5.889999999999999680e-01,6.032126666666663972e-01
9.130000000000000338e-01,9.133188571428557667e-01
8.469999999999999751e-01,8.686446164296869332e-01
8.549999999999999822e-01,8.544063008671358705e-01
5.759999999999999565e-01,4.581078951126228427e-01
9.330000000000000515e-01,9.165520064935074318e-01
8.459999999999999742e-01,8.165237847070165866e-01
5.969999999999999751e-01,5.676627777777776274e-01
8.000000000000000444e-01,8.517913510702286306e-01
9.190000000000000391e-01,9.050303825063824581e-01
7.259999999999999787e-01,7.336448717946424392e-01
8.309999999999999609e-01,8.686446164296869332e-01
8.870000000000000107e-01,8.876348691055702123e-01
9.350000000000000533e-01,8.611289254247302960e-01
9.330000000000000515e-01,9.447519305988495431e-01
8.870000000000000107e-01,8.702450008602612419e-01
5.240000000000000213e-01,4.973504303604319166e-01
7.940000000000000391e-01,8.601603302414055907e-01
8.709999999999999964e-01,8.605425507606432323e-01
5.000000000000000000e-01,4.765049872543729581e-01
8.709999999999999964e-01,8.839199811519783401e-01
9.170000000000000373e-01,9.262113333333344967e-01
9.130000000000000338e-01,9.040456233766234195e-01
8.870000000000000107e-01,8.934940476086665750e-01
6.610000000000000320e-01,6.402540115440125135e-01
8.820000000000000062e-01,8.849840464257962003e-01
7.309999999999999831e-01,7.230472539682536448e-01
9.090000000000000302e-01,8.846146347575292168e-01
9.190000000000000391e-01,8.639729074899679118e-01
8.549999999999999822e-01,8.745070851043835747e-01
6.209999999999999964e-01,5.939493888888883744e-01
8.709999999999999964e-01,8.671935873015867990e-01
9.190000000000000391e-01,9.093836594516598870e-01
8.499999999999999778e-01,8.871086071428569975e-01
8.719999999999999973e-01,8.715195040995467046e-01
7.510000000000000009e-01,7.494620046876165897e-01
4.109999999999999765e-01,4.010180606060606556e-01
9.679999999999999716e-01,9.114172706150059922e-01
6.929999999999999494e-01,7.691596662815599617e-01
7.520000000000000018e-01,7.466693379953379672e-01
8.950000000000000178e-01,8.796689579682444027e-01
9.270000000000000462e-01,8.960448398160134609e-01
8.389999999999999680e-01,8.275560741509951912e-01
9.599999999999999645e-01,8.236786585659412463e-01
7.820000000000000284e-01,8.124978633054504851e-01
3.870000000000000107e-01,4.043281904761906742e-01
8.950000000000000178e-01,9.080479755301239519e-01
8.719999999999999973e-01,8.949600000000007549e-01
