9.120000004768371582e-01,9.174367189407348633e-01
5.970000028610229492e-01,6.003327965736389160e-01
9.679999947547912598e-01,9.590339064598083496e-01
7.120000123977661133e-01,7.105946540832519531e-01
8.309999704360961914e-01,8.230580687522888184e-01
8.149999976158142090e-01,8.049730658531188965e-01
8.960000276565551758e-01,9.148761630058288574e-01
7.979999780654907227e-01,7.893558144569396973e-01
8.949999809265136719e-01,8.919732570648193359e-01
8.870000243186950684e-01,8.805738091468811035e-01
9.760000109672546387e-01,9.757691025733947754e-01
8.640000224113464355e-01,8.623065948486328125e-01
8.659999966621398926e-01,8.591590523719787598e-01
6.940000057220458984e-01,6.820237040519714355e-01
7.419999837875366211e-01,7.623750567436218262e-01
9.039999842643737793e-01,8.857186436653137207e-01
9.190000295639038086e-01,9.328984618186950684e-01
6.719999909400939941e-01,6.839175820350646973e-01
7.500000000000000000e-01,7.571560144424438477e-01
8.709999918937683105e-01,8.644003272056579590e-01
8.470000028610229492e-01,8.712610006332397461e-01
6.129999756813049316e-01,5.933477282524108887e-01
8.960000276565551758e-01,9.148761630058288574e-01
8.389999866485595703e-01,8.394179940223693848e-01
8.389999866485595703e-01,8.507415652275085449e-01
1.439999938011169434e-01,1.510046869516372681e-01
8.690000176429748535e-01,8.643571138381958008e-01
4.269999861717224121e-01,4.426893889904022217e-01
9.210000038146972656e-01,9.284929037094116211e-01
8.960000276565551758e-01,8.905350565910339355e-01
9.169999957084655762e-01,9.111155867576599121e-01
7.820000052452087402e-01,7.059805393218994141e-01
6.719999909400939941e-01,7.306183576583862305e-01
1.689999997615814209e-01,1.761031746864318848e-01
4.169999957084655762e-01,4.063340425491333008e-01
7.080000042915344238e-01,7.175787687301635742e-01
9.879999756813049316e-01,9.777032136917114258e-01
7.500000000000000000e-01,7.400428652763366699e-01
9.190000295639038086e-01,8.991900682449340820e-01
8.500000238418579102e-01,8.498449325561523438e-01
3.630000054836273193e-01,3.446655869483947754e-01
8.709999918937683105e-01,8.595467209815979004e-01
8.709999918937683105e-01,8.746840357780456543e-01
6.129999756813049316e-01,6.124204397201538086e-01
8.709999918937683105e-01,8.842117786407470703e-01
9.029999971389770508e-01,8.999428153038024902e-01
9.760000109672546387e-01,8.524313569068908691e-01
8.389999866485595703e-01,8.313819766044616699e-01
5.220000147819519043e-01,5.900408625602722168e-01
8.960000276565551758e-01,8.877952694892883301e-01
8.389999866485595703e-01,7.758154273033142090e-01
9.440000057220458984e-01,9.471975564956665039e-01
9.029999971389770508e-01,9.008933305740356445e-01
